model,rank,beta,lambda_l2,lambda_keyphrase,lambda_latent,lambda_rating,topK,learning_rate,epoch,corruption,optimizer,MAP@10,MAP@15,MAP@20,MAP@5,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5
E-CDE-VAE,200,0.0001,0.0001,0.0001,0.0001,1.0,,0.0001,600,0.5,Adam,"[0.8359, 0.005]","[0.8218, 0.0048]","[0.8082, 0.0048]","[0.8528, 0.0056]","[0.5722, 0.0027]","[0.807, 0.0049]","[0.785, 0.005]","[0.7533, 0.0051]","[0.8393, 0.0052]","[0.4567, 0.0031]","[0.2706, 0.0026]","[0.3896, 0.0033]","[0.4893, 0.0036]","[0.1441, 0.0017]"
E-CDE-VAE,200,0.0001,0.0001,0.0001,0.0001,1.0,,0.0005,600,0.5,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
E-CDE-VAE,200,0.0001,0.0001,0.0001,0.0001,1.0,,0.001,600,0.5,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
E-CDE-VAE,200,0.0001,0.0001,0.0001,0.001,1.0,,0.0001,600,0.5,Adam,"[0.7767, 0.0056]","[0.7668, 0.0053]","[0.757, 0.0051]","[0.789, 0.0065]","[0.5382, 0.0026]","[0.7572, 0.0052]","[0.7403, 0.005]","[0.7181, 0.005]","[0.777, 0.0059]","[0.4306, 0.003]","[0.2502, 0.0024]","[0.3646, 0.0031]","[0.4667, 0.0035]","[0.1293, 0.0015]"
E-CDE-VAE,200,0.0001,0.0001,0.0001,0.001,1.0,,0.0005,600,0.5,Adam,"[0.8506, 0.0047]","[0.8339, 0.0046]","[0.8184, 0.0046]","[0.8728, 0.0051]","[0.5787, 0.0027]","[0.8169, 0.0048]","[0.7898, 0.005]","[0.7568, 0.0052]","[0.8513, 0.005]","[0.4599, 0.0031]","[0.2753, 0.0026]","[0.3919, 0.0033]","[0.4908, 0.0036]","[0.147, 0.0017]"
E-CDE-VAE,200,0.0001,0.0001,0.0001,0.001,1.0,,0.001,600,0.5,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
E-CDE-VAE,200,0.0001,0.0001,0.0001,0.01,1.0,,0.0001,600,0.5,Adam,"[0.6874, 0.006]","[0.6738, 0.0056]","[0.6613, 0.0054]","[0.7019, 0.0071]","[0.4569, 0.0023]","[0.663, 0.0054]","[0.6369, 0.0053]","[0.6157, 0.0052]","[0.6884, 0.0062]","[0.3608, 0.0023]","[0.2154, 0.0021]","[0.3047, 0.0025]","[0.3872, 0.0027]","[0.1132, 0.0014]"
E-CDE-VAE,200,0.0001,0.0001,0.0001,0.01,1.0,,0.0005,600,0.5,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
E-CDE-VAE,200,0.0001,0.0001,0.0001,0.01,1.0,,0.001,600,0.5,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
E-CDE-VAE,200,0.0001,0.0001,0.0001,0.1,1.0,,0.0001,600,0.5,Adam,"[0.5582, 0.007]","[0.5535, 0.0066]","[0.549, 0.0063]","[0.5638, 0.0081]","[0.3696, 0.0023]","[0.5494, 0.0064]","[0.5407, 0.0061]","[0.5325, 0.006]","[0.5578, 0.0073]","[0.2916, 0.002]","[0.163, 0.0015]","[0.2396, 0.0017]","[0.3138, 0.0019]","[0.0831, 0.0011]"
E-CDE-VAE,200,0.0001,0.0001,0.0001,0.1,1.0,,0.0005,600,0.5,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
E-CDE-VAE,200,0.0001,0.0001,0.0001,0.1,1.0,,0.001,600,0.5,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
E-CDE-VAE,200,0.0001,0.0001,0.0001,1.0,1.0,,0.0001,600,0.5,Adam,"[0.4235, 0.0071]","[0.4261, 0.0067]","[0.427, 0.0064]","[0.4166, 0.0082]","[0.2793, 0.0024]","[0.4315, 0.0065]","[0.4303, 0.0062]","[0.4295, 0.0061]","[0.4245, 0.0073]","[0.2231, 0.0017]","[0.1196, 0.0012]","[0.1789, 0.0014]","[0.2376, 0.0015]","[0.0581, 0.0009]"
E-CDE-VAE,200,0.0001,0.0001,0.0001,1.0,1.0,,0.0005,600,0.5,Adam,"[0.4067, 0.0075]","[0.4282, 0.0072]","[0.4375, 0.007]","[0.3588, 0.0082]","[0.2867, 0.0026]","[0.4695, 0.0073]","[0.4685, 0.0068]","[0.465, 0.0065]","[0.4143, 0.0078]","[0.2377, 0.002]","[0.1245, 0.0013]","[0.1902, 0.0016]","[0.2549, 0.0017]","[0.053, 0.0008]"
E-CDE-VAE,200,0.0001,0.0001,0.0001,1.0,1.0,,0.001,600,0.5,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
E-CDE-VAE,200,0.0001,0.0001,0.001,0.0001,1.0,,0.0001,600,0.5,Adam,"[0.8747, 0.0043]","[0.8539, 0.0044]","[0.8357, 0.0045]","[0.9016, 0.0046]","[0.5893, 0.0026]","[0.832, 0.0048]","[0.7992, 0.0051]","[0.7657, 0.0053]","[0.8755, 0.0048]","[0.4653, 0.003]","[0.2812, 0.0027]","[0.3959, 0.0033]","[0.4949, 0.0035]","[0.1523, 0.0018]"
E-CDE-VAE,200,0.0001,0.0001,0.001,0.0001,1.0,,0.0005,600,0.5,Adam,"[0.8765, 0.0043]","[0.8558, 0.0044]","[0.8375, 0.0045]","[0.9025, 0.0046]","[0.59, 0.0026]","[0.8333, 0.0048]","[0.8005, 0.0051]","[0.767, 0.0053]","[0.8765, 0.0047]","[0.466, 0.003]","[0.2811, 0.0027]","[0.3961, 0.0033]","[0.4953, 0.0035]","[0.1522, 0.0018]"
E-CDE-VAE,200,0.0001,0.0001,0.001,0.0001,1.0,,0.001,600,0.5,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
E-CDE-VAE,200,0.0001,0.0001,0.001,0.001,1.0,,0.0001,600,0.5,Adam,"[0.8158, 0.0053]","[0.8074, 0.005]","[0.7969, 0.0049]","[0.8207, 0.0061]","[0.5648, 0.0026]","[0.8031, 0.005]","[0.7817, 0.005]","[0.7522, 0.0051]","[0.8191, 0.0054]","[0.455, 0.003]","[0.2692, 0.0026]","[0.3873, 0.0032]","[0.4881, 0.0036]","[0.1388, 0.0016]"
